DATE,SIM,OBS
08/06/2014,23830.96749,18146
09/06/2014,22729.72956,19869.2
10/06/2014,22143.39163,21847.3
11/06/2014,21902.55369,22468.3
12/06/2014,21816.81576,22678.2
13/06/2014,21706.47783,22678.2
14/06/2014,21296.3399,22748.4
15/06/2014,20802.50197,23532.2
16/06/2014,20364.66404,24410
17/06/2014,20175.32373,24933.1
18/06/2014,20638.35906,24633.2
19/06/2014,21453.19438,24041.4
20/06/2014,22817.02971,23173.5
21/06/2014,24446.66504,22678.2
22/06/2014,25967.40037,22329.2
23/06/2014,27818.43569,23968.1
24/06/2014,30855.27102,25849.2
25/06/2014,34336.20635,28414.5
26/06/2014,37220.94168,30722.1
27/06/2014,39229.477,34107
28/06/2014,39581.61233,37807.9
29/06/2014,39142.14766,38390.5
30/06/2014,38773.58299,38244.2
01/07/2014,38368.41832,38537.3
02/07/2014,38446.35364,37375.7
03/07/2014,40065.78897,34393.1
04/07/2014,43210.8243,34584.8
05/07/2014,46000.28088,35164.7
06/07/2014,47232.79716,37519.3
07/07/2014,47446.81344,38980.4
08/07/2014,47129.82972,39728.2
09/07/2014,46317.546,37375.7
10/07/2014,44860.16228,37232.6
11/07/2014,42895.37856,37807.9
12/07/2014,40650.49484,37089.9
13/07/2014,38412.21112,34873.8
14/07/2014,36355.1274,36805.8
15/07/2014,34268.94368,36805.8
16/07/2014,32367.55996,34970.6
17/07/2014,31302.77624,34393.1
18/07/2014,31400.19252,34393.1
19/07/2014,32866.6088,34680.9
20/07/2014,35220.92508,36947.6
21/07/2014,37649.24136,38537.3
22/07/2014,40174.15764,41414.8
23/07/2014,42386.47392,44797.3
24/07/2014,44029.1902,44465.7
25/07/2014,45083.1878,44631.3
26/07/2014,45609.4174,43645.6
27/07/2014,45915.047,42998.4
28/07/2014,46150.8766,41103.8
29/07/2014,46440.40619,39577.7
30/07/2014,46264.53579,38537.3
31/07/2014,45335.66539,37089.9
01/08/2014,44227.69499,35067.5
02/08/2014,43504.12459,34584.8
03/08/2014,43038.15419,34012
04/08/2014,42694.48379,33446.3
05/08/2014,42364.41338,33259.3
06/08/2014,41989.74298,33352.7
07/08/2014,41780.07258,33352.7
08/08/2014,42028.70218,33446.3
09/08/2014,42860.83178,32795.2
10/08/2014,44396.76138,32519.1
11/08/2014,45596.59098,33166.1
12/08/2014,46021.42058,33634.1
13/08/2014,45855.85017,33634.1
14/08/2014,45186.97977,34297.5
15/08/2014,44405.20937,37089.9
16/08/2014,44110.83897,40182.5
17/08/2014,44517.18148,48758.1
18/08/2014,46123.59527,56528.1
19/08/2014,48704.50906,59612.1
20/08/2014,51404.32284,61097.6
21/08/2014,53535.03663,61527.6
22/08/2014,54065.15042,61527.6
23/08/2014,53571.36421,60457.3
24/08/2014,52487.77799,59193.1
25/08/2014,51125.19178,58984.5
26/08/2014,50307.50557,59612.1
27/08/2014,50596.61936,61097.6
28/08/2014,51832.93314,66422.9
29/08/2014,53638.14693,69224.5
30/08/2014,55553.66072,68515.2
31/08/2014,56416.57451,65057.3
01/09/2014,55846.7883,60245.1
02/09/2014,54112.70208,55728.1
03/09/2014,51644.01587,51866
04/09/2014,48555.72966,47873.6
05/09/2014,44930.24345,43972.2
06/09/2014,41069.05723,40949.1
07/09/2014,37550.01405,38244.2
08/09/2014,34654.15644,35164.7
09/09/2014,32498.39882,33728.3
10/09/2014,30997.94121,32611
11/09/2014,29892.0836,32795.2
12/09/2014,29322.82598,33446.3
13/09/2014,29401.36837,32244.7
14/09/2014,29977.01076,32062.7
15/09/2014,30682.55314,32611
16/09/2014,31671.69553,33352.7
17/09/2014,32607.13792,33728.3
18/09/2014,32892.2803,33259.3
19/09/2014,32182.42269,32244.7
20/09/2014,30909.36507,31342.4
21/09/2014,30457.30746,30898.4
22/09/2014,31353.24985,36947.6
23/09/2014,33864.49223,47349.2
24/09/2014,37547.48752,49837.1
25/09/2014,41066.58233,50018.8
26/09/2014,43941.67715,48049.4
27/09/2014,45830.67196,47175.4
28/09/2014,45858.86677,46829.5
29/09/2014,44828.76159,47002.2
30/09/2014,44565.9564,46314.5
01/10/2014,44545.05122,44300.7
02/10/2014,44219.74603,42677.8
03/10/2014,43392.84084,40641
04/10/2014,42067.13566,38537.3
05/10/2014,40259.43047,33634.1
06/10/2014,38036.62528,31253.3
07/10/2014,35548.9201,28915.8
08/10/2014,33013.01491,27350.6
09/10/2014,30587.90972,24782.8
10/10/2014,28318.10454,23532.2
11/10/2014,26254.59935,22538.1
12/10/2014,24491.09417,21779.1
13/10/2014,22971.35739,19869.2
14/10/2014,21408.67858,19178.4
15/10/2014,19623.49977,18687.3
16/10/2014,17951.72096,17968.2
17/10/2014,16508.04216,17384.9
18/10/2014,15329.46335,16928.5
19/10/2014,14347.48454,16425.7
20/10/2014,13562.70573,15826.4
21/10/2014,12988.32692,15506.4
22/10/2014,12657.24812,15348.2
23/10/2014,12377.36931,15295.8
24/10/2014,12011.1905,14829.6
25/10/2014,11555.01169,14274.3
26/10/2014,11085.93289,13929.1
27/10/2014,10697.15408,13351.7
28/10/2014,10456.97527,12838.3
29/10/2014,10387.69646,12519.3
30/10/2014,10455.71765,12250.6
31/10/2014,10576.53885,11855.6
01/11/2014,10651.76004,11555
02/11/2014,10606.28123,11301.9
03/11/2014,10369.50242,11135.4
04/11/2014,9955.75872,10929.9
05/11/2014,9443.4011,10647
06/11/2014,8904.04349,10448.3
07/11/2014,8394.58588,10059.1
08/11/2014,7957.02826,9830.8
09/11/2014,7609.87065,9606.4
10/11/2014,7348.01304,9532.4
11/11/2014,7154.35542,9313.1
12/11/2014,7009.89781,9204.9
13/11/2014,6895.34019,9062
14/11/2014,6791.78258,8712
15/11/2014,6684.12497,8405.8
16/11/2014,6563.76735,8140.3
17/11/2014,6429.10974,8107.6
18/11/2014,6283.65213,8009.9
19/11/2014,6133.19451,7913.2
20/11/2014,5983.9369,7913.2
21/11/2014,5842.57301,7881.1
22/11/2014,5714.10728,7881.1
23/11/2014,5595.04155,7817.3
24/11/2014,5484.77583,7659.4
25/11/2014,5381.9101,7565.8
26/11/2014,5284.84437,7442.4
27/11/2014,5191.97864,7320.4
28/11/2014,5102.31291,7260
29/11/2014,5014.64719,7170
30/11/2014,4928.38146,7080.9
01/12/2014,4843.11573,7014.9
02/12/2014,4758.35,6941.7
03/12/2014,4674.08428,6868.6
04/12/2014,4590.01855,6795.5
05/12/2014,4506.15282,6722.3
06/12/2014,4437.66561,6649.2
07/12/2014,4373.80341,6576
08/12/2014,4309.94121,6502.9
09/12/2014,4246.17901,6429.8
10/12/2014,4182.41681,6356.6
11/12/2014,4118.95461,6283.5
12/12/2014,4056.49241,6210.4
13/12/2014,3997.33021,6137.2
14/12/2014,3943.46801,6064.1
15/12/2014,3893.40581,5990.9
16/12/2014,3842.34361,5917.8
17/12/2014,3785.8814,5844.7
18/12/2014,3723.0192,5771.5
19/12/2014,3655.357,5698.4
20/12/2014,3585.2948,5625.3
21/12/2014,3515.7326,5552.1
22/12/2014,3451.1704,5479
23/12/2014,3400.67091,5405.8
24/12/2014,3377.56938,5332.7
25/12/2014,3372.86785,5259.6
26/12/2014,3389.66631,5186.4
27/12/2014,3442.96478,5113.3
28/12/2014,3553.86324,5040.2
29/12/2014,3732.26171,4967
30/12/2014,3960.16017,4893.9
31/12/2014,4189.05864,4820.8
01/01/2015,3714.89065,4747.6
02/01/2015,3825.99065,4703.8
03/01/2015,3809.89065,4660.4
04/01/2015,3703.09065,4660.4
05/01/2015,3593.33178,4638.7
06/01/2015,3507.71039,4574.3
07/01/2015,3392.989,4553
08/01/2015,3237.76761,4510.5
09/01/2015,3067.64622,4489.4
10/01/2015,2886.92483,4447.4
11/01/2015,2754.60344,4405.7
12/01/2015,2668.08205,4364.3
13/01/2015,2611.96066,4343.7
14/01/2015,2586.43927,4323.2
15/01/2015,2605.61788,4323.2
16/01/2015,2688.59649,4302.7
17/01/2015,2853.2751,4262
18/01/2015,3099.75371,4221.6
19/01/2015,3397.93232,4201.5
20/01/2015,3690.41093,4121.9
21/01/2015,3909.88954,4043.3
22/01/2015,4010.26815,3985.2
23/01/2015,3982.74676,3946.7
24/01/2015,3849.72538,3908.6
25/01/2015,3649.10399,3870.7
26/01/2015,3418.1826,3851.8
27/01/2015,3187.06121,3795.7
28/01/2015,2977.83982,3777.2
29/01/2015,2803.41843,3721.9
30/01/2015,2666.99704,3703.6
31/01/2015,2565.77565,3685.3
01/02/2015,2493.65426,3649.1
02/02/2015,2444.03287,3631
03/02/2015,2411.11148,3595.2
04/02/2015,2390.49009,3577.4
05/02/2015,2379.8687,3541.9
06/02/2015,2384.21438,3524.2
07/02/2015,2399.80923,3489.2
08/02/2015,2424.80407,3471.7
09/02/2015,2455.49892,3454.4
10/02/2015,2485.89377,3454.4
11/02/2015,2509.98862,3454.4
12/02/2015,2523.88346,3437
13/02/2015,2527.47831,3402.6
14/02/2015,2524.27316,3368.4
15/02/2015,2521.568,3334.5
16/02/2015,2535.36285,3300.9
17/02/2015,2592.4577,3300.9
18/02/2015,2726.15255,3284.1
19/02/2015,2947.74739,3284.1
20/02/2015,3221.84224,3267.5
21/02/2015,3469.23709,3267.5
22/02/2015,3629.13194,3250.9
23/02/2015,3715.62678,3234.3
24/02/2015,3732.52163,3217.8
25/02/2015,3651.01648,3201.4
26/02/2015,3566.33208,3185
27/02/2015,3468.88006,3185
28/02/2015,3366.32803,3168.7
01/03/2015,3291.57601,3168.7
02/03/2015,3323.72399,3168.7
03/03/2015,3563.97197,3152.5
04/03/2015,3968.41994,3136.3
05/03/2015,4376.76792,3136.3
06/03/2015,4737.4159,3136.3
07/03/2015,4997.76388,3168.7
08/03/2015,5152.81185,3234.3
09/03/2015,5245.95983,3506.7
10/03/2015,5215.90781,3795.7
11/03/2015,5117.55579,3946.7
12/03/2015,4977.40376,4062.9
13/03/2015,4812.25174,4343.7
14/03/2015,4647.29972,4553
15/03/2015,4528.0477,4531.7
16/03/2015,4499.79567,4364.3
17/03/2015,4587.54365,4161.6
18/03/2015,4790.98719,3985.2
19/03/2015,5058.77411,3814.4
20/03/2015,5313.26103,3721.9
21/03/2015,5482.34795,3649.1
22/03/2015,5534.83487,3613.1
23/03/2015,5546.02179,3595.2
24/03/2015,5604.00871,3577.4
25/03/2015,5613.39563,3613.1
26/03/2015,5390.38255,3667.2
27/03/2015,5074.96947,3795.7
28/03/2015,4839.25638,4043.3
29/03/2015,4708.4433,4181.5
30/03/2015,4695.63022,4121.9
31/03/2015,4841.71714,4043.3
01/04/2015,5194.40406,3965.9
02/04/2015,5618.49098,3908.6
03/04/2015,6005.5779,3908.6
04/04/2015,6455.46482,3946.7
05/04/2015,6961.55174,4023.9
06/04/2015,7683.03866,4282.3
07/04/2015,8656.82558,4553
08/04/2015,9848.1125,4880.8
09/04/2015,11189.49942,5296.9
10/04/2015,12462.88634,5764.2
11/04/2015,13509.72449,6315.6
12/04/2015,14230.79116,6992.7
13/04/2015,14683.25782,8107.6
14/04/2015,14981.42449,8540.9
15/04/2015,15172.09116,8507
16/04/2015,15179.35782,8439.4
17/04/2015,14918.82449,8439.4
18/04/2015,14409.29116,8272.2
19/04/2015,13873.95782,7977.6
20/04/2015,13733.42449,7628.1
21/04/2015,14101.49116,7411.7
22/04/2015,14983.85782,7350.7
23/04/2015,15979.72449,7140.3
24/04/2015,16548.8631,7411.7
25/04/2015,17193.74986,8405.8
26/04/2015,18143.43661,9793.1
27/04/2015,18799.82337,10252.3
28/04/2015,19429.51013,10020.7
29/04/2015,20081.99689,9830.8
30/04/2015,20277.58365,9793.1
01/05/2015,20082.97041,10020.7
02/05/2015,19819.95717,10408.8
03/05/2015,19452.44393,10527.4
04/05/2015,18722.93069,10213.4
05/05/2015,17673.11744,10174.7
06/05/2015,16821.0042,9830.8
07/05/2015,16347.89096,9569.3
08/05/2015,16164.27772,9495.6
09/05/2015,16513.36448,9643.5
10/05/2015,16978.15124,9906.4
11/05/2015,17203.938,10213.4
12/05/2015,17105.02476,10369.5
13/05/2015,16707.51151,10174.7
14/05/2015,16077.69827,9755.5
15/05/2015,15500.58503,9643.5
16/05/2015,14921.97179,9643.5
17/05/2015,14425.95855,9606.4
18/05/2015,14408.89527,9793.1
19/05/2015,15119.05611,10527.4
20/05/2015,16209.11694,11343.8
21/05/2015,17337.77777,11812.3
22/05/2015,18826.13861,12655.3
23/05/2015,20486.19944,14374.1
24/05/2015,22095.16027,16985.1
25/05/2015,23292.5211,17442.6
26/05/2015,24121.18194,17155.6
27/05/2015,25042.24277,17098.6
28/05/2015,26489.4036,18086.6
29/05/2015,28136.26444,20318.3
30/05/2015,29557.22527,21779.1
31/05/2015,30339.7861,22818.9
01/06/2015,30641.74693,23460.2
02/06/2015,30961.10777,25311.9
03/06/2015,31366.85714,27029.3
04/06/2015,31824.61921,26552.6
05/06/2015,32655.58128,25159.9
06/06/2015,33819.24335,24484.2
07/06/2015,34920.90542,26395
08/06/2015,35666.26749,30371.8
09/06/2015,35689.82956,32795.2
10/06/2015,35329.29163,34488.8
11/06/2015,35420.75369,40334.9
12/06/2015,37138.91576,48580.1
13/06/2015,40966.07783,53383.7
14/06/2015,46096.2399,54545.6
15/06/2015,50839.10197,52810.4
16/06/2015,53804.16404,48049.4
17/06/2015,54592.92373,42677.8
18/06/2015,54173.85906,41103.8
19/06/2015,53664.09438,41414.8
20/06/2015,52961.72971,42998.4
21/06/2015,52106.46504,41727.6
22/06/2015,50815.50037,40641
23/06/2015,49114.73569,40334.9
24/06/2015,47675.17102,40641
25/06/2015,46932.20635,41103.8
26/06/2015,47231.24168,41884.8
27/06/2015,48177.077,41103.8
28/06/2015,49010.21233,40182.5
29/06/2015,48934.64766,39728.2
30/06/2015,48001.88299,39278.1
01/07/2015,46536.61832,39278.1
02/07/2015,44804.45364,38684.5
03/07/2015,42968.78897,39427.7
04/07/2015,41258.4243,38390.5
05/07/2015,39656.38088,37375.7
06/07/2015,38379.89716,40182.5
07/07/2015,37679.81344,41571
08/07/2015,37601.72972,41884.8
09/07/2015,37751.746,40487.7
10/07/2015,37803.96228,39728.2
11/07/2015,37461.57856,38390.5
12/07/2015,36665.49484,35262
13/07/2015,35477.61112,33822.7
14/07/2015,34468.7274,32062.7
15/07/2015,33860.04368,29938
16/07/2015,33715.55996,29423.6
17/07/2015,34195.77624,29851.8
18/07/2015,35571.49252,30546.6
19/07/2015,37544.1088,30898.4
20/07/2015,39289.52508,31075.5
21/07/2015,39787.54136,31164.3
22/07/2015,39326.45764,31253.3
23/07/2015,38493.27392,30898.4
24/07/2015,37833.1902,28664.3
25/07/2015,37241.4878,27350.6
26/07/2015,36719.0174,27029.3
27/07/2015,36810.347,27593.4
28/07/2015,37495.2766,28497.6
29/07/2015,38476.70619,28748
30/07/2015,39058.93579,28083.9
31/07/2015,38692.26539,27350.6
01/08/2015,37847.19499,26395
02/08/2015,36678.12459,23822.2
03/08/2015,35228.25419,22121.7
04/08/2015,33497.48379,21172.4
05/08/2015,31802.11338,20578.4
06/08/2015,30400.14298,20253.7
07/08/2015,29324.47258,20448
08/08/2015,28752.20218,22052.9
09/08/2015,28797.83178,22818.9
10/08/2015,29619.36138,23102.3
11/08/2015,31039.59098,23749.4
12/08/2015,32658.22058,24335.9
13/08/2015,33839.95017,24857.9
14/08/2015,34177.87977,25694.8
15/08/2015,34249.10937,25849.2
16/08/2015,34293.23897,26238.2
17/08/2015,34314.08148,26710.8
18/08/2015,34549.19527,27431.4
19/08/2015,35034.80906,29423.6
20/08/2015,35658.92284,32336
21/08/2015,36596.43663,41884.8
22/08/2015,39285.15042,53962.1
23/08/2015,44596.36421,59193.1
24/08/2015,51471.07799,63052
25/08/2015,58048.79178,63272.3
26/08/2015,62453.40557,61312.3
27/08/2015,64453.91936,57950.6
28/08/2015,65041.33314,55134.3
29/08/2015,64321.04693,52810.4
30/08/2015,62630.56072,52053.8
31/08/2015,60934.97451,52053.8
01/09/2015,60376.7883,54156
02/09/2015,61094.90208,57134.2
03/09/2015,63533.71587,61527.6
04/09/2015,67489.02966,63714.7
05/09/2015,71022.94345,67114.4
06/09/2015,72868.05723,68045.7
07/09/2015,72784.71405,68045.7
08/09/2015,70957.15644,65737.2
09/09/2015,67729.19882,61743.5
10/09/2015,63454.94121,57337.4
11/09/2015,59167.9836,53962.1
12/09/2015,54810.92598,50383.9
13/09/2015,50586.56837,47349.2
14/09/2015,46708.91076,43483.1
15/09/2015,43242.55314,39879.2
16/09/2015,40217.99553,36947.6
17/09/2015,37227.23792,34393.1
18/09/2015,34237.0803,33259.3
19/09/2015,32003.32269,31881.5
20/09/2015,30230.86507,31342.4
21/09/2015,28624.70746,31342.4
22/09/2015,27817.04985,31881.5
23/09/2015,28640.79223,34584.8
24/09/2015,31219.28752,37952.9
25/09/2015,34670.78233,38098.3
26/09/2015,37339.77715,37807.9
27/09/2015,38660.07196,37952.9
28/09/2015,38950.26677,39129
29/09/2015,38045.76159,40334.9
30/09/2015,36568.6564,40030.6
01/10/2015,34638.75122,38684.5
02/10/2015,32262.54603,36664.4
03/10/2015,29619.64084,32062.7
04/10/2015,26934.03566,30110.9
05/10/2015,24428.63047,27431.4
06/10/2015,22246.62528,25388.1
07/10/2015,20434.9201,23749.4
08/10/2015,18996.51491,22468.3
09/10/2015,17894.10972,21306.1
10/10/2015,17011.50454,20643.7
11/10/2015,16140.39935,19302.6
12/10/2015,15224.09417,18687.3
13/10/2015,14598.05739,18205.6
14/10/2015,14555.37858,17733.2
15/10/2015,15152.09977,17327.4
16/10/2015,15951.82096,16928.5
17/10/2015,16433.44216,16536.5
18/10/2015,16643.86335,16260.6
19/10/2015,16533.08454,15559.4
20/10/2015,16142.10573,14983.8
21/10/2015,15574.22692,14524.8
22/10/2015,14861.04812,13929.1
23/10/2015,14054.66931,13590.1
24/10/2015,13255.9905,13210.2
25/10/2015,12526.91169,12930.6
26/10/2015,11897.13289,12609.8
27/10/2015,11340.75408,12339.7
28/10/2015,10856.77527,11942.6
29/10/2015,10468.39646,11597.6
30/10/2015,10175.21765,11470.2
31/10/2015,9948.13885,11427.9
01/11/2015,9750.96004,11301.9
02/11/2015,9554.98123,10889.2
03/11/2015,9344.20242,10527.4
04/11/2015,9115.95872,10369.5
05/11/2015,8883.8011,10097.5
06/11/2015,8680.64349,9868.6
07/11/2015,8554.28588,9718.1
08/11/2015,8564.42826,9680.7
09/11/2015,8734.47065,9606.4
10/11/2015,8986.71304,9569.3
11/11/2015,9188.15542,9532.4
12/11/2015,9249.39781,9495.6
13/11/2015,9162.44019,9458.9
14/11/2015,8968.28258,9422.3
15/11/2015,8717.52497,9349.4
16/11/2015,8449.56735,9240.8
17/11/2015,8183.50974,8920.8
18/11/2015,7922.95213,8643.3
19/11/2015,7668.69451,8405.8
20/11/2015,7432.4369,8140.3
21/11/2015,7235.97301,7975
22/11/2015,7085.70728,7823.4
23/11/2015,6948.74155,7690.8
24/11/2015,6784.97583,7565.8
25/11/2015,6576.0101,7473.1
26/11/2015,6330.24437,7350.7
27/11/2015,6069.17864,7229.9
28/11/2015,5813.31291,7110.6
29/11/2015,5576.14719,7051.4
30/11/2015,5363.48146,6936.3
01/12/2015,5175.81573,6838.3
02/12/2015,5010.55,6740.3
03/12/2015,4864.08428,6642.4
04/12/2015,4732.91855,6544.4
05/12/2015,4614.75282,6446.4
06/12/2015,4531.26561,6342.8
07/12/2015,4524.00341,6288.5
08/12/2015,4651.84121,6234.5
09/12/2015,4821.77901,6154.2
10/12/2015,4881.51681,6060.5
11/12/2015,4942.65461,5995.9
12/12/2015,5015.79241,5942
13/12/2015,5099.53021,5880.5
14/12/2015,5195.76801,5818.9
15/12/2015,5297.10581,5757.3
16/12/2015,5387.04361,5695.7
17/12/2015,5447.3814,5634.1
18/12/2015,5470.8192,5572.5
19/12/2015,5457.457,5510.9
20/12/2015,5404.3948,5449.3
21/12/2015,5300.2326,5387.7
22/12/2015,5133.0704,5326.1
23/12/2015,4906.97091,5264.5
24/12/2015,4650.86938,5202.9
25/12/2015,4381.76785,5141.3
26/12/2015,4121.96631,5079.7
27/12/2015,3886.16478,5018.2
28/12/2015,3681.06324,4956.6
29/12/2015,3506.56171,4903.2
30/12/2015,3358.26017,4813.9
31/12/2015,3230.35864,4752.3
01/01/2016,2475.09065,4682.1
02/01/2016,2426.29065,4595.7
03/01/2016,2386.99065,4574.3
04/01/2016,2356.29065,4553
05/01/2016,2335.93178,4489.4
06/01/2016,2330.21039,4426.5
07/01/2016,2337.289,4385
08/01/2016,2352.26761,4343.7
09/01/2016,2366.04622,4302.7
10/01/2016,2373.12483,4262
11/01/2016,2382.00344,4221.6
12/01/2016,2426.08205,4181.5
13/01/2016,2556.36066,4141.7
14/01/2016,2789.73927,4121.9
15/01/2016,3062.01788,4102.1
16/01/2016,3270.49649,4062.9
17/01/2016,3359.3751,4043.3
18/01/2016,3337.75371,4043.3
19/01/2016,3249.63232,4023.9
20/01/2016,3148.11093,4004.5
21/01/2016,3091.18954,3985.2
22/01/2016,3064.66815,3946.7
23/01/2016,3028.14676,3927.6
24/01/2016,2991.62538,3908.6
25/01/2016,2996.90399,3870.7
26/01/2016,3014.6826,3814.4
27/01/2016,2984.36121,3777.2
28/01/2016,2932.23982,3740.2
29/01/2016,2896.11843,3685.3
30/01/2016,2868.99704,3667.2
31/01/2016,2840.27565,3649.1
01/02/2016,2806.75426,3613.1
02/02/2016,2773.03287,3595.2
03/02/2016,2750.81148,3559.6
04/02/2016,2755.69009,3541.9
05/02/2016,2798.0687,3506.7
06/02/2016,2878.31438,3471.7
07/02/2016,2970.90923,3437
08/02/2016,3045.50407,3419.8
09/02/2016,3081.69892,3385.5
10/02/2016,3077.69377,3368.4
11/02/2016,3049.68862,3351.5
12/02/2016,3032.58346,3334.5
13/02/2016,3076.47831,3317.7
14/02/2016,3212.27316,3300.9
15/02/2016,3416.368,3300.9
16/02/2016,3610.36285,3300.9
17/02/2016,3729.1577,3317.7
18/02/2016,3748.55255,3351.5
19/02/2016,3682.14739,3368.4
20/02/2016,3564.84224,3402.6
21/02/2016,3434.93709,3419.8
22/02/2016,3324.03194,3385.5
23/02/2016,3258.42678,3351.5
24/02/2016,3268.62163,3317.7
25/02/2016,3398.81648,3284.1
26/02/2016,3710.83208,3267.5
27/02/2016,4208.88006,3267.5
28/02/2016,4836.12803,3267.5
29/02/2016,5483.67601,3317.7
01/03/2016,6035.62399,3454.4
02/03/2016,6380.27197,4201.5
03/03/2016,6439.41994,4468.4
04/03/2016,6224.86792,4405.7
05/03/2016,5825.1159,4282.3
06/03/2016,5351.66388,4062.9
07/03/2016,4897.41185,3927.6
08/03/2016,4517.35983,3814.4
09/03/2016,4233.50781,3703.6
10/03/2016,4054.75579,3649.1
11/03/2016,4020.30376,3613.1
12/03/2016,4215.65174,3559.6
13/03/2016,4678.79972,3541.9
14/03/2016,5383.6477,3541.9
15/03/2016,6083.99567,3541.9
16/03/2016,6512.54365,3577.4
17/03/2016,6609.38719,3758.7
18/03/2016,6431.97411,4043.3
19/03/2016,6088.76103,4302.7
20/03/2016,5701.04795,4405.7
21/03/2016,5363.73487,4405.7
22/03/2016,5178.62179,4385
23/03/2016,5172.80871,4447.4
24/03/2016,5215.69563,4725.7
25/03/2016,5222.78255,4925.8
26/03/2016,5267.66947,4993.8
27/03/2016,5417.05638,4880.8
28/03/2016,5786.7433,4769.6
29/03/2016,6297.03022,4747.6
30/03/2016,6827.01714,4836.1
31/03/2016,7437.70406,4948.4
01/04/2016,8224.29098,5132.1
02/04/2016,9390.7779,5155.4
03/04/2016,10613.06482,4993.8
04/04/2016,11430.85174,4880.8
05/04/2016,11859.83866,4880.8
06/04/2016,11762.22558,4971.1
07/04/2016,11042.6125,5273.1
08/04/2016,10586.09942,5588.6
09/04/2016,10890.48634,5738.9
10/04/2016,11723.92449,5663.4
11/04/2016,12714.89116,5638.4
12/04/2016,13716.85782,5738.9
13/04/2016,15154.02449,6127.6
14/04/2016,16768.59116,8140.3
15/04/2016,18028.05782,10369.5
16/04/2016,18609.32449,11094.1
17/04/2016,18663.19116,10848.5
18/04/2016,18552.45782,10808
19/04/2016,18725.02449,11683.1
20/04/2016,19480.59116,12564.5
21/04/2016,20910.35782,12930.6
22/04/2016,22516.02449,12792.4
23/04/2016,23185.8631,12564.5
24/04/2016,23385.44986,12384.4
25/04/2016,23667.53661,12884.4
26/04/2016,24226.22337,14125.6
27/04/2016,25268.21013,15453.5
28/04/2016,26735.29689,16481
29/04/2016,27837.08365,17791.7
30/04/2016,28123.97041,19302.6
01/05/2016,27842.25717,19615.9
02/05/2016,27085.94393,18205.6
03/05/2016,26053.83069,17384.9
04/05/2016,24981.51744,16536.5
05/05/2016,24224.0042,17212.7
06/05/2016,23839.29096,17791.7
07/05/2016,23395.17772,17674.8
08/05/2016,22835.66448,16985.1
09/05/2016,22281.25124,16042.4
10/05/2016,21565.938,15035.5
11/05/2016,20455.12476,14175
12/05/2016,18909.01151,13257.3
13/05/2016,17133.59827,12976.9
14/05/2016,15788.98503,12792.4
15/05/2016,14966.87179,12700.9
16/05/2016,14548.05855,12474.2
17/05/2016,14844.29527,12474.2
18/05/2016,15974.65611,13494.4
19/05/2016,17800.11694,15559.4
20/05/2016,20613.87777,18325.1
21/05/2016,24159.83861,18146
22/05/2016,27587.79944,20973
23/05/2016,30016.66027,24335.9
24/05/2016,31464.3211,25772
25/05/2016,32234.08194,24633.2
26/05/2016,32538.44277,22889.5
27/05/2016,32630.6036,21575.5
28/05/2016,32890.06444,21373.2
29/05/2016,33450.62527,21306.1
30/05/2016,34273.2861,21039.3
31/05/2016,34810.94693,20318.3
01/06/2016,34743.70777,20124.9
02/06/2016,34240.15714,20973
03/06/2016,33301.11921,21172.4
04/06/2016,31786.98128,20189.3
05/06/2016,29777.74335,18931.6
06/06/2016,27378.00542,18265.3
07/06/2016,25184.96749,18027.4
08/06/2016,23415.12956,17968.2
09/06/2016,22320.39163,17616.5
10/06/2016,22074.15369,17327.4
11/06/2016,22500.91576,17384.9
12/06/2016,23233.87783,17098.6
13/06/2016,23844.8399,17212.7
14/06/2016,24347.40197,17733.2
15/06/2016,25239.06404,19615.9
16/06/2016,26857.62373,24933.1
17/06/2016,29757.35906,26710.8
18/06/2016,33332.49438,26949.4
19/06/2016,35804.12971,26631.6
20/06/2016,36927.46504,27189.6
21/06/2016,37578.20037,28915.8
22/06/2016,38865.63569,31342.4
23/06/2016,40849.07102,34488.8
24/06/2016,43237.60635,39728.2
25/06/2016,46218.14168,43483.1
26/06/2016,49343.277,49295.2
27/06/2016,53313.01233,51120.6
28/06/2016,57356.74766,48225.8
29/06/2016,59015.78299,44136.2
30/06/2016,57158.81832,40334.9
01/07/2016,53302.05364,38244.2
02/07/2016,48970.68897,37232.6
03/07/2016,45368.0243,38980.4
04/07/2016,43559.48088,40949.1
05/07/2016,44237.29716,42677.8
06/07/2016,47078.31344,47002.2
07/07/2016,50210.22972,50567.2
08/07/2016,52411.046,53962.1
09/07/2016,53740.66228,55134.3
10/07/2016,54189.37856,53383.7
11/07/2016,53373.39484,51678.8
12/07/2016,51412.61112,49655.9
13/07/2016,48541.9274,48580.1
14/07/2016,45720.64368,47175.4
15/07/2016,43392.95996,46314.5
16/07/2016,41611.67624,45130.9
17/07/2016,40439.09252,45130.9
18/07/2016,40595.9088,46143.9
19/07/2016,42896.72508,51306.1
20/07/2016,47168.14136,53000.9
21/07/2016,52519.55764,53768.7
22/07/2016,56660.57392,55927.2
23/07/2016,58188.6902,58156.2
24/07/2016,58304.7878,61097.6
25/07/2016,58251.7174,67114.4
26/07/2016,59071.547,71632.4
27/07/2016,60438.2766,75883
28/07/2016,61529.60619,79802.8
29/07/2016,62445.53579,82233.2
30/07/2016,63634.26539,81145.7
